id,stack_trace,observed_behavior,expected_behavior,fix_suggestions,patches,build_related,steps_to_reproduce,action_items,summary_length,description_length,itemizations,ui_elements,code_sample,code_sample_class,code_sample_method,label,train_test,project,buglocator_baseline_k@10,buglocator_clean_k@10,bluir_baseline_k@10,bluir_clean_k@10,vsm_baseline_k@10,vsm_clean_k@10,brtracer_baseline_k@10,brtracer_clean_k@10,dreamloc_baseline_k@10,dreamloc_clean_k@10
15473,False,False,False,False,False,True,False,1,6,68,1,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13981,False,False,False,False,False,True,False,2,6,35,1,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15571,True,False,False,False,False,False,False,1,5,142,0,11,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
7330,False,False,True,False,False,False,False,0,7,107,1,9,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
13661,False,False,False,False,False,True,False,5,9,101,1,5,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
15407,False,False,False,False,False,False,False,0,9,47,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15503,True,False,True,False,False,False,False,6,3,111,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9103,False,False,False,False,False,False,False,2,6,12,1,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
6459,False,False,False,False,False,False,False,0,6,41,0,3,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
8595,False,False,True,False,False,True,False,3,6,74,0,3,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
3913,False,False,True,False,False,False,False,0,5,36,1,1,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
15330,True,False,True,False,False,True,False,0,3,167,0,10,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12720,False,False,True,False,False,True,False,0,8,75,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15308,False,True,True,False,False,False,False,0,7,44,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
15404,False,False,True,False,False,False,False,0,8,35,0,0,True,True,True,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
3733,False,False,True,False,False,False,False,0,9,48,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
15412,False,False,False,False,False,True,False,0,7,29,0,0,True,True,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15157,False,False,False,False,False,True,False,2,7,30,0,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12035,False,False,True,False,False,False,False,0,10,43,0,0,False,False,False,REFACTORING,train,jdt,False,,False,,False,,False,,False,
18375,False,False,False,False,False,True,False,2,9,109,0,5,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9374,False,False,False,False,False,False,False,0,8,24,0,5,True,True,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9228,False,False,False,False,False,False,False,0,12,31,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
15188,False,False,True,False,False,False,False,0,5,40,0,2,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
15305,False,False,False,False,False,False,False,0,6,35,0,2,True,True,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
3926,False,False,False,False,False,False,False,0,7,124,1,5,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14777,False,False,False,False,False,True,True,4,8,71,1,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12683,True,False,False,False,False,False,False,1,8,159,1,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15108,False,False,False,False,False,True,False,0,4,80,1,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14531,False,False,False,False,False,True,False,0,5,54,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
15152,True,False,False,False,False,False,False,28,7,352,0,25,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13034,False,False,False,False,False,True,False,1,10,74,1,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9159,False,False,False,False,False,True,False,0,10,96,1,0,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
14421,False,False,True,False,False,True,True,0,6,141,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14525,False,False,True,False,False,True,False,4,8,74,0,8,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
14975,True,False,False,False,False,True,False,5,6,200,0,51,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14409,False,False,False,False,False,True,False,0,6,35,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
13817,False,False,False,False,False,True,False,0,4,350,3,4,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14898,True,False,False,False,False,False,False,19,5,150,1,72,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9440,False,False,False,False,False,False,False,0,9,86,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14891,False,False,False,False,False,True,False,5,4,43,0,9,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14438,False,False,False,False,False,False,False,0,7,85,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
14572,False,False,True,False,False,False,False,0,2,10,0,0,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
14368,False,False,True,False,False,False,False,4,9,126,4,2,True,True,True,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9619,False,False,True,False,False,False,False,2,5,153,0,9,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
12428,False,False,False,False,False,False,False,1,4,98,0,2,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
14135,False,False,True,False,False,False,False,0,6,27,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
18483,False,False,False,False,False,True,False,6,8,174,1,23,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11902,False,False,False,False,False,False,False,1,7,11,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14429,False,False,False,False,False,False,False,0,8,33,1,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14665,False,False,False,False,False,False,False,0,6,14,0,2,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
14390,True,False,False,False,False,False,False,1,5,81,0,8,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14228,False,False,False,False,False,True,False,0,6,95,1,1,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
9891,False,True,False,False,False,False,False,5,7,78,0,5,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
13196,False,False,True,False,False,False,False,8,4,158,2,13,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12676,False,False,False,False,False,False,False,2,11,30,1,1,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
12780,False,False,False,False,False,False,False,0,9,12,0,0,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
13269,False,False,True,False,False,False,False,5,5,285,0,8,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13242,False,False,False,False,False,False,False,0,6,18,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11673,False,False,True,False,False,True,False,0,9,92,1,5,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14120,False,False,False,False,False,True,False,3,7,142,2,4,True,True,True,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
14281,False,False,True,False,False,False,False,0,7,13,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
14093,True,False,False,False,False,False,False,3,5,203,0,47,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14236,False,False,False,False,False,True,False,0,8,63,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11882,False,False,True,False,False,False,False,1,9,55,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
14112,False,False,False,False,False,False,False,1,8,11,1,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11853,False,False,False,False,False,False,False,0,7,55,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11626,False,False,False,False,False,False,False,0,8,48,0,1,False,False,False,TEST,train,jdt,False,,False,,False,,False,,False,
11448,False,False,False,False,False,True,False,0,7,26,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10022,False,False,False,False,False,True,False,1,5,64,0,7,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
14083,True,False,False,False,False,False,False,8,4,239,0,63,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12585,False,True,True,False,False,True,False,6,16,113,0,8,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
13507,False,False,False,False,False,True,False,0,6,40,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
13907,False,False,False,False,False,False,False,0,10,129,0,7,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13916,False,False,False,False,False,False,False,0,4,24,0,1,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
13877,False,False,True,False,False,False,False,0,8,42,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13081,False,False,False,False,False,True,False,0,7,33,1,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13068,False,False,False,False,False,False,False,1,6,21,1,1,False,False,False,REFACTORING,train,jdt,False,,False,,False,,False,,False,
13744,False,False,False,False,False,True,False,0,8,42,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13620,False,False,True,False,False,False,False,3,14,74,1,3,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
12775,False,False,False,False,False,False,False,2,9,43,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
12611,False,False,True,False,False,False,False,0,9,31,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10654,False,False,False,False,False,True,False,0,12,187,1,1,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
13799,False,False,False,False,False,False,False,0,8,13,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13323,False,False,True,False,False,True,False,0,7,58,0,2,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12593,False,False,True,False,False,False,False,0,9,51,0,3,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13558,False,False,False,False,False,False,False,0,6,34,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12283,True,False,False,False,False,False,False,27,5,164,0,96,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
8082,False,False,False,False,False,False,False,0,7,25,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
13056,False,False,False,False,False,False,False,0,5,23,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12884,False,False,True,False,False,False,False,0,8,13,0,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
12249,False,False,False,False,False,False,False,0,7,3,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
13066,False,False,False,False,False,False,False,1,3,112,0,1,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
13226,False,False,False,False,False,True,False,0,7,44,2,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13161,False,False,True,False,False,True,False,0,11,34,0,0,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
13301,False,False,False,False,False,True,False,0,8,27,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13189,False,False,False,False,False,False,False,2,12,50,1,2,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
13303,False,False,True,False,False,False,False,0,6,75,1,1,True,True,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
13206,False,False,False,False,False,False,False,1,2,4,0,2,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
12911,False,False,True,False,False,True,False,2,10,95,0,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12525,True,False,False,False,False,False,False,11,4,136,0,18,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
6532,False,False,True,False,False,False,False,4,8,57,0,9,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
13012,True,False,False,False,False,True,False,0,4,53,0,6,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12861,False,False,False,False,False,False,False,0,10,16,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12590,False,False,False,False,False,False,False,2,10,50,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12449,False,False,True,False,False,False,False,0,11,6,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10758,False,False,True,False,False,False,False,0,4,73,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
12596,True,False,False,False,False,False,False,1,5,106,0,19,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
6887,False,False,True,False,False,False,False,0,9,15,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10158,False,False,True,False,False,False,False,0,5,50,1,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
12517,True,False,False,False,False,False,False,15,10,412,0,133,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11442,False,False,False,False,False,False,False,9,5,68,0,18,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11306,False,False,True,False,False,False,False,1,7,64,1,3,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9601,False,False,False,False,False,False,False,1,10,87,2,5,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
8808,False,False,True,False,False,True,False,0,10,77,0,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9258,True,False,False,False,False,False,False,0,6,131,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12188,False,False,False,False,False,False,False,1,10,20,0,1,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
12101,False,False,False,False,False,False,False,1,5,66,0,5,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
8140,False,False,False,False,False,False,False,0,9,18,1,6,True,False,True,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
4166,False,False,False,False,False,False,False,0,8,30,0,0,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
3992,False,True,True,False,False,False,False,3,10,394,0,5,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
3975,False,False,False,False,False,False,False,3,13,29,1,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12087,False,False,False,False,False,True,False,9,5,155,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11801,False,False,False,False,False,False,False,0,7,64,2,0,True,True,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
10458,False,False,False,False,False,False,False,0,8,24,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10403,False,False,True,False,False,False,False,0,10,54,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
12336,False,False,False,False,False,False,False,2,10,40,1,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10888,False,False,False,False,False,True,False,0,7,69,0,0,True,True,False,REFACTORING,train,jdt,False,,False,,False,,False,,False,
11689,True,False,False,False,False,False,False,5,8,143,1,27,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11773,False,False,False,False,False,False,False,0,6,18,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
11851,False,False,False,False,False,False,False,0,8,54,1,0,True,False,True,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
6125,False,False,True,False,False,False,False,2,7,77,2,2,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
10168,False,False,False,False,False,False,False,4,5,25,1,3,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12195,False,False,False,False,False,False,False,1,9,27,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12210,False,False,False,False,False,False,False,0,8,0,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12002,False,False,True,False,False,False,False,0,11,13,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11842,False,False,False,False,False,False,False,1,6,28,0,2,False,False,False,TEST,train,jdt,False,,False,,False,,False,,False,
11770,False,False,False,False,False,False,False,1,9,18,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11844,False,False,False,False,False,False,False,0,6,5,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11863,False,False,False,False,False,False,False,2,9,81,0,5,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11866,False,False,False,False,False,False,False,1,7,33,0,1,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
11828,True,False,True,False,False,False,False,15,12,196,1,48,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11826,False,False,True,False,False,True,False,0,9,52,0,1,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
11833,True,False,False,False,False,False,False,4,6,132,0,35,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
8166,False,False,True,False,False,False,False,0,11,30,0,2,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
12108,False,False,False,False,False,False,False,4,8,144,0,48,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12102,False,False,False,False,False,False,False,0,9,13,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12053,False,False,True,False,False,False,False,0,6,4,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
11795,False,False,False,False,False,False,False,0,7,29,0,1,True,True,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12104,False,False,False,False,False,False,False,0,7,8,0,0,True,True,True,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
11786,False,False,True,False,False,True,False,0,12,59,1,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
12096,False,False,False,False,False,False,False,0,9,0,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11763,False,False,True,False,False,True,False,0,9,32,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11814,True,False,False,False,False,False,False,3,8,68,0,8,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11257,False,False,False,False,False,True,False,1,2,41,0,1,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
11903,False,False,False,False,False,False,False,1,7,38,2,1,True,True,True,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
11238,False,False,False,False,False,True,False,0,8,22,0,0,False,False,False,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
11767,False,False,False,False,False,False,False,0,7,14,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11228,False,True,True,False,False,False,False,0,10,44,0,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11317,False,False,False,False,False,False,False,0,6,65,0,0,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
11748,False,False,False,False,False,False,False,0,5,56,1,1,False,False,False,REFACTORING,train,jdt,False,,False,,False,,False,,False,
10247,False,False,False,False,False,True,False,2,7,57,1,7,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11537,False,False,True,False,False,False,True,0,7,77,0,3,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11416,False,False,True,False,False,True,False,0,9,91,0,0,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11440,True,False,False,False,False,False,False,5,4,185,0,41,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11424,True,False,False,False,False,False,False,16,7,88,0,22,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11437,False,False,True,False,False,False,False,1,8,37,0,2,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11314,False,False,True,False,False,True,False,0,8,62,0,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11337,False,False,False,False,False,False,False,1,4,236,1,22,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
8357,False,False,True,False,False,False,False,0,7,28,0,0,False,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
11080,False,False,False,False,False,False,False,0,8,52,0,0,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11050,False,False,False,False,False,False,False,0,9,83,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
11177,False,False,False,False,False,False,False,0,6,0,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
4121,False,False,True,False,False,False,False,0,6,50,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10170,False,False,True,False,False,False,False,0,8,36,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
11172,False,False,False,False,False,False,False,0,9,17,0,1,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10339,False,False,False,False,False,False,False,3,8,18,0,3,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
10593,False,False,True,False,False,True,False,1,9,32,1,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11109,False,False,False,False,False,False,False,0,7,3,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9646,False,False,False,False,False,False,False,1,12,53,0,3,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9909,False,False,True,False,False,False,False,0,7,41,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
11026,False,False,False,False,False,False,False,0,8,16,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10692,False,False,False,False,False,True,False,0,8,41,0,2,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9510,False,False,True,False,False,False,False,0,6,18,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10970,False,False,False,False,False,True,False,13,8,118,1,20,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9587,False,False,False,False,False,False,False,0,10,33,1,2,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10795,False,False,False,False,False,True,False,1,8,51,0,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
10762,False,False,False,False,False,True,False,0,12,186,6,1,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10387,True,False,False,False,False,True,False,3,6,148,0,17,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10957,False,False,False,False,False,False,True,5,5,75,1,3,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10597,True,False,False,False,False,False,False,16,4,197,0,65,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10832,True,False,False,False,False,True,False,0,7,139,0,2,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10550,False,True,False,False,False,True,False,1,8,149,3,2,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10601,False,False,True,False,False,True,False,1,5,225,0,8,True,True,True,DESIGN_DEFECT,train,jdt,False,,False,,False,,False,,False,
10751,False,False,True,False,False,True,False,0,10,52,0,0,True,False,False,BUILD_SYSTEM,train,jdt,False,,False,,False,,False,,False,
10571,False,False,False,False,False,False,False,2,8,71,0,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10236,False,False,False,False,False,False,False,0,6,9,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10470,False,False,False,False,False,True,True,0,5,63,0,5,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
6700,False,False,False,False,False,False,False,0,6,20,0,0,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
10577,False,False,False,False,False,False,False,6,8,47,0,8,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
5793,False,False,True,False,False,False,False,2,5,64,0,2,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10570,False,False,False,False,False,False,False,0,5,22,0,0,True,True,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10382,False,False,False,False,False,True,False,34,9,192,0,40,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
10182,True,False,False,False,False,True,False,13,5,79,2,14,True,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
10276,False,False,False,False,False,True,False,5,5,87,0,9,False,False,False,DOCUMENTATION,train,jdt,False,,False,,False,,False,,False,
9666,False,False,False,False,False,False,False,0,6,14,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
9940,False,False,False,False,False,False,False,0,6,22,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
10054,False,False,True,False,False,False,False,3,8,30,1,3,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
7681,False,False,False,False,False,False,False,1,5,49,1,1,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9852,False,False,True,False,False,False,False,0,7,83,0,0,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9654,False,False,True,False,False,False,False,2,4,143,0,14,False,False,False,IMPROVEMENT,train,jdt,False,,False,,False,,False,,False,
9640,False,False,False,False,False,False,False,0,11,15,0,0,False,False,False,RFE,train,jdt,False,,False,,False,,False,,False,
9099,True,False,False,False,False,False,False,6,8,168,1,9,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9614,False,False,False,False,False,False,False,0,8,25,1,0,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9819,False,True,False,False,False,False,False,0,7,44,0,0,True,False,True,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9774,False,False,False,False,False,False,False,0,7,104,0,4,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9818,False,False,False,False,False,False,False,0,8,0,0,0,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9737,True,False,False,False,False,True,False,1,5,296,1,21,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9571,False,False,False,False,False,True,False,4,11,74,1,5,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
9537,True,False,False,False,False,False,False,7,10,155,1,7,False,False,False,BUG,train,jdt,False,False,False,False,False,False,False,False,False,False
